"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total CAASPP Enrollment","Total Tested At Entity Level","Total Tested at Subgroup Level","Grade","Test Id","CAASPP Reported Enrollment","Students Tested","Mean Scale Score","Percentage Standard Exceeded","Percentage Standard Met","Percentage Standard Met and Above","Percentage Standard Nearly Met","Percentage Standard Not Met","Students with Scores","Area 1 Percentage Above Standard","Area 1 Percentage At or Near Standard","Area 1 Percentage Below Standard","Area 2 Percentage Above Standard","Area 2 Percentage At or Near Standard","Area 2 Percentage Below Standard","Area 3 Percentage Above Standard","Area 3 Percentage At or Near Standard","Area 3 Percentage Below Standard","Area 4 Percentage Above Standard","Area 4 Percentage At or Near Standard","Area 4 Percentage Below Standard"
"41","69039","0000000",,2015,77,"B",7542,7430,352,8,"2",1100,63,"2571.7","19","29","48","30","22",63,"22","44","33","27","54","19","21","57","22","0","0","0"
"41","69039","0000000",,2015,77,"B",7542,7430,352,13,"2",7542,352,"","27","30","58","28","14",351,"36","43","21","30","54","17","30","53","17","0","0","0"
"41","69039","0000000",,2015,77,"B",7542,7430,352,13,"1",7542,352,"","26","41","66","22","12",349,"30","49","20","35","54","11","21","69","11","33","59","8"
"41","69039","0000000",,2015,78,"B",7542,7430,2565,3,"2",1376,489,"2394.9","7","25","32","26","41",487,"15","38","47","12","42","46","15","52","33","0","0","0"
"41","69039","0000000",,2015,78,"B",7542,7430,2565,3,"1",1376,484,"2374.1","9","17","25","27","48",481,"10","39","50","9","42","49","9","62","30","9","49","43"
"41","69039","0000000",,2015,78,"B",7542,7430,2565,4,"1",1342,439,"2418.5","9","17","26","25","49",439,"11","39","50","9","49","42","8","61","31","8","55","37"
"41","69039","0000000",,2015,78,"B",7542,7430,2565,4,"2",1342,440,"2442.9","8","24","32","34","35",440,"18","33","49","12","47","42","13","45","43","0","0","0"
"41","69039","0000000",,2015,78,"B",7542,7430,2565,5,"2",1336,438,"2471.2","12","14","25","33","42",437,"16","30","54","11","41","48","11","44","45","0","0","0"
"41","69039","0000000",,2015,78,"B",7542,7430,2565,5,"1",1336,433,"2468.3","11","25","35","25","39",430,"14","39","47","18","40","42","10","62","28","20","56","25"
"41","69039","0000000",,2015,78,"B",7542,7430,2565,6,"1",1234,400,"2489.9","7","23","29","35","35",399,"8","45","47","10","51","38","10","66","24","17","60","23"
"41","69039","0000000",,2015,78,"B",7542,7430,2565,6,"2",1234,406,"2473.8","7","13","20","34","46",403,"9","33","58","8","43","49","8","49","43","0","0","0"
"41","69039","0000000",,2015,78,"B",7542,7430,2565,7,"2",1154,426,"2486.5","7","14","21","32","47",425,"10","33","57","10","51","39","9","68","23","0","0","0"
"41","69039","0000000",,2015,78,"B",7542,7430,2565,7,"1",1154,415,"2518.4","5","31","37","30","34",412,"11","44","44","18","49","33","8","67","25","18","59","23"
"41","69039","0000000",,2015,78,"B",7542,7430,2565,8,"1",1100,353,"2524.8","5","30","35","31","34",350,"13","48","39","14","48","38","6","66","28","16","55","28"
"41","69039","0000000",,2015,78,"B",7542,7430,2565,8,"2",1100,358,"2489.7","8","11","18","26","55",356,"9","28","63","10","50","41","8","44","48","0","0","0"
"41","69039","0000000",,2015,78,"B",7542,7430,2565,13,"2",7542,2557,"","8","17","25","31","44",2548,"13","33","54","10","45","44","11","50","39","0","0","0"
"41","69039","0000000",,2015,78,"B",7542,7430,2565,13,"1",7542,2524,"","8","23","31","29","40",2511,"11","42","47","13","46","41","8","64","28","14","55","30"
"41","69039","0000000",,2015,79,"B",7542,7430,200,3,"1",1376,31,"2385.1","6","10","16","39","45",31,"3","55","42","13","42","45","3","74","23","10","48","42"
"41","69039","0000000",,2015,79,"B",7542,7430,200,3,"2",1376,31,"2415.9","6","35","42","32","26",31,"29","42","29","13","58","29","19","52","29","0","0","0"
"41","69039","0000000",,2015,79,"B",7542,7430,200,4,"2",1342,35,"2444.3","9","20","29","43","29",35,"17","40","43","3","51","46","11","43","46","0","0","0"
"41","69039","0000000",,2015,79,"B",7542,7430,200,4,"1",1342,35,"2421.7","9","26","34","26","40",35,"9","46","46","17","49","34","0","77","23","3","62","35"
"41","69039","0000000",,2015,79,"B",7542,7430,200,5,"1",1336,43,"2477.6","19","23","42","19","40",43,"19","33","49","23","40","37","23","51","26","21","60","19"
"41","69039","0000000",,2015,79,"B",7542,7430,200,5,"2",1336,43,"2474.4","14","16","30","30","40",43,"19","30","51","14","37","49","19","37","44","0","0","0"
"41","69039","0000000",,2015,79,"B",7542,7430,200,6,"2",1234,33,"2489.2","9","21","30","27","42",33,"16","28","56","9","48","42","15","42","42","0","0","0"
"41","69039","0000000",,2015,79,"B",7542,7430,200,6,"1",1234,33,"2510.8","13","16","29","55","16",31,"13","48","39","7","73","20","6","84","10","19","68","13"
"41","69039","0000000",,2015,79,"B",7542,7430,200,7,"1",1154,28,"2523.3","11","33","44","26","30",27,"12","50","38","32","44","24","8","69","23","19","58","23"
"41","69039","0000000",,2015,79,"B",7542,7430,200,7,"2",1154,28,"2510.1","7","25","32","36","32",28,"11","43","46","11","57","32","21","46","32","0","0","0"
"41","69039","0000000",,2015,79,"B",7542,7430,200,8,"2",1100,30,"2510.6","10","17","27","27","47",30,"20","20","60","10","53","37","10","53","37","0","0","0"
"41","69039","0000000",,2015,79,"B",7542,7430,200,8,"1",1100,29,"2527.5","0","23","23","58","19",26,"0","58","42","8","68","24","0","69","31","15","62","23"
"41","69039","0000000",,2015,79,"B",7542,7430,200,13,"1",7542,199,"","10","22","32","35","33",193,"10","47","43","17","51","32","8","70","22","15","60","26"
"41","69039","0000000",,2015,79,"B",7542,7430,200,13,"2",7542,200,"","10","22","32","33","36",200,"19","34","48","10","50","40","16","45","39","0","0","0"
"41","69039","0000000",,2015,80,"B",7542,7430,2014,3,"1",1376,299,"2457.6","36","29","65","19","15",297,"37","45","18","36","46","18","30","60","11","35","49","16"
"41","69039","0000000",,2015,80,"B",7542,7430,2014,3,"2",1376,301,"2470.0","33","39","72","17","11",300,"49","37","14","44","40","16","43","45","11","0","0","0"
"41","69039","0000000",,2015,80,"B",7542,7430,2014,4,"2",1342,363,"2521.2","40","31","71","21","8",360,"55","31","15","44","43","13","47","39","14","0","0","0"
"41","69039","0000000",,2015,80,"B",7542,7430,2014,4,"1",1342,361,"2509.3","42","28","70","16","14",360,"40","45","15","40","47","12","30","62","8","32","56","12"
"41","69039","0000000",,2015,80,"B",7542,7430,2014,5,"1",1336,367,"2546.7","39","32","71","16","13",366,"42","42","16","45","42","13","30","60","10","46","46","9"
"41","69039","0000000",,2015,80,"B",7542,7430,2014,5,"2",1336,367,"2556.9","43","25","68","21","11",364,"51","31","19","45","40","15","42","44","14","0","0","0"
"41","69039","0000000",,2015,80,"B",7542,7430,2014,6,"2",1234,366,"2574.0","38","27","65","21","14",365,"42","35","22","40","47","14","38","49","13","0","0","0"
"41","69039","0000000",,2015,80,"B",7542,7430,2014,6,"1",1234,363,"2572.8","30","45","74","18","8",362,"34","48","17","43","45","12","24","71","5","41","52","7"
"41","69039","0000000",,2015,80,"B",7542,7430,2014,7,"1",1154,297,"2603.6","31","47","78","11","11",297,"43","43","14","51","38","11","26","67","7","48","44","9"
"41","69039","0000000",,2015,80,"B",7542,7430,2014,7,"2",1154,297,"2593.2","38","28","65","21","13",295,"46","34","20","46","41","13","40","53","7","0","0","0"
"41","69039","0000000",,2015,80,"B",7542,7430,2014,8,"2",1100,314,"2592.1","30","25","54","26","19",314,"33","40","27","36","51","13","30","53","17","0","0","0"
"41","69039","0000000",,2015,80,"B",7542,7430,2014,8,"1",1100,312,"2603.4","21","50","71","17","12",310,"39","45","15","40","46","14","22","70","8","37","55","8"
"41","69039","0000000",,2015,80,"B",7542,7430,2014,13,"1",7542,1999,"","34","38","72","16","12",1992,"39","45","16","43","44","13","27","65","8","40","50","10"
"41","69039","0000000",,2015,80,"B",7542,7430,2014,13,"2",7542,2008,"","37","29","66","21","13",1998,"46","34","20","42","44","14","40","47","13","0","0","0"
"41","69039","0000000",,2015,90,"B",7542,7430,687,3,"2",1376,127,"2365.5","2","20","21","26","52",126,"10","30","60","4","39","57","7","48","45","0","0","0"
"41","69039","0000000",,2015,90,"B",7542,7430,687,3,"1",1376,126,"2345.7","2","10","13","23","65",124,"3","35","62","3","32","64","3","55","42","6","36","58"
"41","69039","0000000",,2015,90,"B",7542,7430,687,4,"1",1342,108,"2394.5","2","17","19","23","58",108,"3","39","58","2","50","48","4","53","44","5","50","45"
"41","69039","0000000",,2015,90,"B",7542,7430,687,4,"2",1342,109,"2427.2","3","21","24","36","40",109,"11","31","58","6","47","48","6","43","51","0","0","0"
"41","69039","0000000",,2015,90,"B",7542,7430,687,5,"2",1336,118,"2441.7","5","11","16","32","52",118,"10","23","67","3","42","56","3","43","55","0","0","0"
"41","69039","0000000",,2015,90,"B",7542,7430,687,5,"1",1336,117,"2433.4","3","18","21","23","56",117,"5","27","68","7","41","53","5","57","38","7","58","35"
"41","69039","0000000",,2015,90,"B",7542,7430,687,6,"1",1234,111,"2459.2","2","12","14","41","46",111,"3","36","61","2","49","49","4","62","34","7","58","35"
"41","69039","0000000",,2015,90,"B",7542,7430,687,6,"2",1234,114,"2443.8","3","4","7","32","61",112,"4","19","78","2","38","61","2","43","55","0","0","0"
"41","69039","0000000",,2015,90,"B",7542,7430,687,7,"2",1154,118,"2459.7","3","7","10","31","59",117,"3","28","68","3","47","50","5","67","28","0","0","0"
"41","69039","0000000",,2015,90,"B",7542,7430,687,7,"1",1154,114,"2491.9","3","22","25","30","46",114,"3","42","56","15","41","44","6","65","29","11","58","31"
"41","69039","0000000",,2015,90,"B",7542,7430,687,8,"1",1100,99,"2515.6","1","29","30","33","37",97,"10","45","44","12","48","40","2","66","32","15","54","31"
"41","69039","0000000",,2015,90,"B",7542,7430,687,8,"2",1100,100,"2469.0","5","8","13","23","64",99,"9","18","73","4","45","51","4","39","57","0","0","0"
"41","69039","0000000",,2015,90,"B",7542,7430,687,13,"2",7542,686,"","3","12","15","30","54",681,"8","25","67","4","43","54","4","47","48","0","0","0"
"41","69039","0000000",,2015,90,"B",7542,7430,687,13,"1",7542,675,"","2","18","20","28","52",671,"4","37","59","7","43","50","4","59","37","8","52","40"
"41","69039","0000000",,2015,91,"B",7542,7430,944,3,"2",1376,167,"2402.2","7","31","37","23","40",167,"14","45","41","16","38","46","17","52","31","0","0","0"
"41","69039","0000000",,2015,91,"B",7542,7430,944,3,"1",1376,165,"2372.9","9","13","22","28","50",165,"11","37","52","8","42","50","7","64","30","10","48","42"
"41","69039","0000000",,2015,91,"B",7542,7430,944,4,"1",1342,165,"2418.6","9","18","27","25","47",165,"10","38","52","7","49","43","6","68","26","8","60","32"
"41","69039","0000000",,2015,91,"B",7542,7430,944,4,"2",1342,166,"2439.4","6","23","30","36","34",166,"15","37","48","7","47","46","9","47","44","0","0","0"
"41","69039","0000000",,2015,91,"B",7542,7430,944,5,"2",1336,141,"2462.3","6","12","18","38","44",141,"9","35","56","6","43","51","9","45","46","0","0","0"
"41","69039","0000000",,2015,91,"B",7542,7430,944,5,"1",1336,136,"2455.5","5","27","32","22","46",136,"7","40","53","12","43","46","4","68","28","14","61","25"
"41","69039","0000000",,2015,91,"B",7542,7430,944,6,"1",1234,157,"2497.6","8","28","36","34","30",155,"11","47","42","13","54","33","7","70","23","18","64","18"
"41","69039","0000000",,2015,91,"B",7542,7430,944,6,"2",1234,158,"2478.2","8","15","22","31","47",157,"11","34","55","10","39","51","10","46","44","0","0","0"
"41","69039","0000000",,2015,91,"B",7542,7430,944,7,"2",1154,157,"2491.5","5","16","21","36","43",157,"11","32","57","12","50","38","8","66","25","0","0","0"
"41","69039","0000000",,2015,91,"B",7542,7430,944,7,"1",1154,157,"2522.9","3","36","39","30","30",155,"10","52","38","22","49","29","7","68","25","19","60","21"
"41","69039","0000000",,2015,91,"B",7542,7430,944,8,"1",1100,151,"2518.5","5","27","32","32","36",147,"12","48","40","13","49","38","4","68","28","12","61","27"
"41","69039","0000000",,2015,91,"B",7542,7430,944,8,"2",1100,153,"2485.6","8","10","18","29","53",152,"9","26","65","9","53","38","8","46","46","0","0","0"
"41","69039","0000000",,2015,91,"B",7542,7430,944,13,"2",7542,942,"","7","18","25","32","44",940,"12","35","53","10","45","45","10","51","39","0","0","0"
"41","69039","0000000",,2015,91,"B",7542,7430,944,13,"1",7542,931,"","7","25","31","29","40",923,"10","44","46","12","48","40","6","68","26","14","59","28"
"41","69039","0000000",,2015,92,"B",7542,7430,1203,3,"2",1376,198,"2421.3","13","31","43","27","30",196,"28","35","38","19","49","32","24","54","22","0","0","0"
"41","69039","0000000",,2015,92,"B",7542,7430,1203,3,"1",1376,198,"2400.4","16","22","38","28","34",196,"18","43","39","16","47","37","9","69","22","12","55","32"
"41","69039","0000000",,2015,92,"B",7542,7430,1203,4,"1",1342,199,"2447.6","20","21","41","21","38",199,"15","47","38","21","47","33","15","63","22","15","57","29"
"41","69039","0000000",,2015,92,"B",7542,7430,1203,4,"2",1342,199,"2468.7","16","32","48","27","26",199,"32","35","33","20","51","29","23","45","32","0","0","0"
"41","69039","0000000",,2015,92,"B",7542,7430,1203,5,"2",1336,223,"2500.7","20","17","37","33","30",223,"25","36","39","22","42","36","17","43","39","0","0","0"
"41","69039","0000000",,2015,92,"B",7542,7430,1203,5,"1",1336,223,"2492.4","17","27","44","27","29",221,"23","45","31","24","47","29","14","61","25","26","54","20"
"41","69039","0000000",,2015,92,"B",7542,7430,1203,6,"1",1234,191,"2525.2","12","36","48","34","18",191,"19","47","34","22","55","24","10","76","14","24","63","13"
"41","69039","0000000",,2015,92,"B",7542,7430,1203,6,"2",1234,191,"2519.7","16","21","37","38","25",191,"20","43","37","15","57","28","17","55","28","0","0","0"
"41","69039","0000000",,2015,92,"B",7542,7430,1203,7,"2",1154,198,"2519.6","12","22","35","34","32",197,"18","39","43","16","56","28","16","66","18","0","0","0"
"41","69039","0000000",,2015,92,"B",7542,7430,1203,7,"1",1154,196,"2545.0","14","39","53","20","28",194,"23","41","36","28","47","25","13","68","19","30","49","21"
"41","69039","0000000",,2015,92,"B",7542,7430,1203,8,"1",1100,188,"2547.3","8","37","44","31","24",185,"21","46","33","17","51","32","9","71","20","23","59","18"
"41","69039","0000000",,2015,92,"B",7542,7430,1203,8,"2",1100,189,"2520.9","10","16","26","30","44",189,"13","34","54","14","56","30","14","52","35","0","0","0"
"41","69039","0000000",,2015,92,"B",7542,7430,1203,13,"2",7542,1198,"","15","23","38","31","31",1195,"23","37","40","18","52","31","18","52","29","0","0","0"
"41","69039","0000000",,2015,92,"B",7542,7430,1203,13,"1",7542,1195,"","14","30","45","27","29",1186,"20","45","35","21","49","30","12","68","21","22","56","22"
"41","69039","0000000",,2015,93,"B",7542,7430,2240,3,"1",1376,413,"2450.2","34","27","61","23","16",412,"35","45","20","30","54","16","27","65","8","30","53","17"
"41","69039","0000000",,2015,93,"B",7542,7430,2240,3,"2",1376,417,"2473.5","38","35","73","15","12",415,"54","32","14","46","41","13","45","43","12","0","0","0"
"41","69039","0000000",,2015,93,"B",7542,7430,2240,4,"1",1342,401,"2501.9","40","27","66","18","16",400,"35","47","18","37","50","12","27","61","12","30","57","13"
"41","69039","0000000",,2015,93,"B",7542,7430,2240,4,"2",1342,401,"2520.1","38","32","69","23","8",399,"55","29","16","43","44","13","44","44","12","0","0","0"
"41","69039","0000000",,2015,93,"B",7542,7430,2240,5,"2",1336,406,"2557.1","43","26","69","21","10",405,"52","29","19","40","46","15","40","48","12","0","0","0"
"41","69039","0000000",,2015,93,"B",7542,7430,2240,5,"1",1336,405,"2542.0","34","38","72","15","13",404,"37","45","18","47","37","17","26","63","11","44","46","10"
"41","69039","0000000",,2015,93,"B",7542,7430,2240,6,"1",1234,360,"2567.6","29","41","70","20","10",360,"31","50","19","40","48","12","25","69","5","40","53","7"
"41","69039","0000000",,2015,93,"B",7542,7430,2240,6,"2",1234,364,"2570.1","33","30","63","23","13",363,"40","39","21","36","48","15","34","51","14","0","0","0"
"41","69039","0000000",,2015,93,"B",7542,7430,2240,7,"1",1154,323,"2595.5","26","47","73","18","9",321,"36","50","14","45","45","9","23","69","8","43","50","8"
"41","69039","0000000",,2015,93,"B",7542,7430,2240,7,"2",1154,323,"2588.5","34","31","65","22","13",321,"42","38","20","40","48","12","38","55","7","0","0","0"
"41","69039","0000000",,2015,93,"B",7542,7430,2240,8,"1",1100,318,"2598.1","20","49","69","18","12",318,"36","47","17","35","51","14","26","62","13","33","56","11"
"41","69039","0000000",,2015,93,"B",7542,7430,2240,8,"2",1100,320,"2593.7","31","24","55","25","20",319,"36","38","25","36","51","13","30","53","17","0","0","0"
"41","69039","0000000",,2015,93,"B",7542,7430,2240,13,"2",7542,2231,"","36","30","66","21","13",2222,"47","34","19","40","46","14","39","49","12","0","0","0"
"41","69039","0000000",,2015,93,"B",7542,7430,2240,13,"1",7542,2220,"","31","37","68","19","13",2215,"35","47","18","39","48","14","26","65","9","36","52","11"
"41","69039","0000000",,2015,94,"B",7542,7430,2082,3,"2",1376,381,"2502.9","54","33","86","9","4",381,"69","25","6","62","32","7","61","35","4","0","0","0"
"41","69039","0000000",,2015,94,"B",7542,7430,2082,3,"1",1376,382,"2489.7","52","26","78","15","8",382,"49","39","12","50","41","9","41","55","4","46","46","8"
"41","69039","0000000",,2015,94,"B",7542,7430,2082,4,"1",1342,399,"2538.9","60","24","83","9","8",398,"53","38","8","55","38","7","40","55","5","48","45","7"
"41","69039","0000000",,2015,94,"B",7542,7430,2082,4,"2",1342,399,"2554.3","61","23","84","12","4",398,"72","20","8","63","30","7","66","26","8","0","0","0"
"41","69039","0000000",,2015,94,"B",7542,7430,2082,5,"2",1336,370,"2591.6","63","19","82","12","6",367,"68","22","9","59","32","8","60","33","8","0","0","0"
"41","69039","0000000",,2015,94,"B",7542,7430,2082,5,"1",1336,370,"2580.7","55","28","83","10","7",369,"56","34","10","61","31","8","43","53","5","62","34","4"
"41","69039","0000000",,2015,94,"B",7542,7430,2082,6,"1",1234,337,"2609.1","51","36","87","9","4",335,"51","41","8","58","35","7","38","59","3","61","36","3"
"41","69039","0000000",,2015,94,"B",7542,7430,2082,6,"2",1234,340,"2620.9","62","20","81","14","4",339,"63","29","9","60","34","7","59","35","6","0","0","0"
"41","69039","0000000",,2015,94,"B",7542,7430,2082,7,"2",1154,301,"2647.1","63","19","82","13","6",301,"67","25","9","68","28","5","64","33","4","0","0","0"
"41","69039","0000000",,2015,94,"B",7542,7430,2082,7,"1",1154,301,"2639.7","52","36","88","7","5",301,"60","32","7","67","28","5","34","62","4","62","35","3"
"41","69039","0000000",,2015,94,"B",7542,7430,2082,8,"1",1100,285,"2648.9","45","42","87","9","4",285,"56","38","6","62","33","5","33","64","3","58","38","4"
"41","69039","0000000",,2015,94,"B",7542,7430,2082,8,"2",1100,288,"2663.6","61","20","81","13","7",288,"63","26","11","62","32","6","58","33","8","0","0","0"
"41","69039","0000000",,2015,94,"B",7542,7430,2082,13,"2",7542,2079,"","60","22","83","12","5",2074,"67","24","8","62","31","7","61","32","6","0","0","0"
"41","69039","0000000",,2015,94,"B",7542,7430,2082,13,"1",7542,2074,"","53","31","84","10","6",2070,"54","37","9","59","34","7","38","58","4","55","40","5"
"41","69039","0000000",,2015,99,"B",7542,7430,6911,3,"2",1376,1268,"2459.3","32","33","65","17","18",1262,"46","33","21","39","40","20","40","45","15","0","0","0"
"41","69039","0000000",,2015,99,"B",7542,7430,6911,3,"1",1376,1260,"2439.6","31","24","55","22","23",1255,"31","43","26","30","46","24","24","62","14","28","50","22"
"41","69039","0000000",,2015,99,"B",7542,7430,6911,4,"1",1342,1222,"2492.1","37","24","61","17","22",1220,"33","44","23","35","47","18","26","61","13","30","54","16"
"41","69039","0000000",,2015,99,"B",7542,7430,6911,4,"2",1342,1224,"2510.9","36","28","64","24","12",1221,"50","29","21","39","42","18","41","39","19","0","0","0"
"41","69039","0000000",,2015,99,"B",7542,7430,6911,5,"2",1336,1204,"2543.9","39","20","59","24","17",1201,"45","30","25","37","42","21","37","43","20","0","0","0"
"41","69039","0000000",,2015,99,"B",7542,7430,6911,5,"1",1336,1193,"2534.8","33","31","64","18","18",1191,"36","42","22","41","39","19","26","62","13","42","47","11"
"41","69039","0000000",,2015,99,"B",7542,7430,6911,6,"1",1234,1128,"2559.1","28","35","63","23","13",1125,"30","46","23","36","47","17","23","69","9","39","52","9"
"41","69039","0000000",,2015,99,"B",7542,7430,6911,6,"2",1234,1142,"2559.0","34","21","55","25","20",1137,"37","35","28","34","44","22","33","47","19","0","0","0"
"41","69039","0000000",,2015,99,"B",7542,7430,6911,7,"2",1154,1056,"2572.8","32","22","54","25","21",1053,"37","34","28","36","45","18","34","55","11","0","0","0"
"41","69039","0000000",,2015,99,"B",7542,7430,6911,7,"1",1154,1046,"2585.5","26","40","66","19","15",1040,"35","44","21","44","42","14","21","68","11","40","49","10"
"41","69039","0000000",,2015,99,"B",7542,7430,6911,8,"1",1100,999,"2591.3","22","42","63","22","14",994,"34","46","20","35","48","17","20","67","13","34","53","12"
"41","69039","0000000",,2015,99,"B",7542,7430,6911,8,"2",1100,1009,"2581.0","31","19","49","24","26",1008,"34","32","34","34","48","19","31","46","23","0","0","0"
"41","69039","0000000",,2015,99,"B",7542,7430,6911,13,"2",7542,6903,"","34","24","58","23","19",6882,"42","32","26","37","43","20","36","46","18","0","0","0"
